Name ,from,to,WRSE Ref,Type,Zone generic,Co. From,Co. to,Zone from,Zone to,Company,WRZ,Earliest Start Year,Year Activated,End year,Asset life,DO,Demand flow,Demand + THR flow,Financial cost,Financial cost spent,Financial vopex,Financial vopex spent,EnvSoc cost,EnvSoc cost spent,EnvSoc vopex,EnvSoc vopex spent,Carbon const,Carbon capital cost spent,Carbon fopex,Carbon fopex cost spent,Carbon vopex,Carbon vopex cost spent,Transfer type,Ratchet,Full capacity,Description,Bi-directional
WEF1304_link,WEF1304_ph2b,ExDO39b,SES-WEF-ESU-0160-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
WEF1417_link,WEF1417_ph2b,ExDO39a,SES-WEF-SUT-0160-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
WEF1305_link,WEF1305_ph2b,ExDO39b,SES-WEF-ESU-0170-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
WEF1418_link,WEF1418_ph2b,ExDO39a,SES-WEF-SUT-0170-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
WEF1306_link,WEF1306_ph2b,ExDO39b,SES-WEF-ESU-0180-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
WEF1419_link,WEF1419_ph2b,ExDO39a,SES-WEF-SUT-0180-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
WEF1296_link,WEF1296_ph2b,ExDO39b,SES-WEF-ESU-0190-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
WEF1420_link,WEF1420_ph2b,ExDO39a,SES-WEF-SUT-0190-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
WEF1302_link,WEF1302_ph2b,ExDO39b,SES-WEF-ESU-0200-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
WEF1421_link,WEF1421_ph2b,ExDO39a,SES-WEF-SUT-0200-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
WEF1301_link,WEF1301_ph2b,ExDO39b,SES-WEF-ESU-0210-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
WEF1422_link,WEF1422_ph2b,ExDO39a,SES-WEF-SUT-0210-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
WEF1299_link,WEF1299_ph2b,ExDO39b,SES-WEF-ESU-0220-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
WEF1423_link,WEF1423_ph2b,ExDO39a,SES-WEF-SUT-0220-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
WEF1298_link,WEF1298_ph2b,ExDO39b,SES-WEF-ESU-0230-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
WEF1424_link,WEF1424_ph2b,ExDO39a,SES-WEF-SUT-0230-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
WEF1297_link,WEF1297_ph2b,ExDO39b,SES-WEF-ESU-0240-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
WEF1425_link,WEF1425_ph2b,ExDO39a,SES-WEF-SUT-0240-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2015,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA1000_link,LEA1000_ph2b,ExDO39b,SES-LEA-ESU-0120-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2016,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA1002_link,LEA1002_ph2b,ExDO39b,SES-LEA-ESU-0121-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2016,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA1001_link,LEA1001_ph2b,ExDO39b,SES-LEA-ESU-0122-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2016,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA1003_link,LEA1003_ph2b,ExDO39b,SES-LEA-ESU-0123-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2016,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA1004_link,LEA1004_ph2b,ExDO39b,SES-LEA-ESU-0124-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2016,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA1005_link,LEA1005_ph2b,ExDO39b,SES-LEA-ESU-0125-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2016,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA1006_link,LEA1006_ph2b,ExDO39a,SES-LEA-SUT-0120-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2016,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA1007_link,LEA1007_ph2b,ExDO39a,SES-LEA-SUT-0121-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2016,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA1008_link,LEA1008_ph2b,ExDO39a,SES-LEA-SUT-0122-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2016,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA1009_link,LEA1009_ph2b,ExDO39a,SES-LEA-SUT-0123-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2016,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA1010_link,LEA1010_ph2b,ExDO39a,SES-LEA-SUT-0124-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2016,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA1011_link,LEA1011_ph2b,ExDO39a,SES-LEA-SUT-0125-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2016,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
MET1148_link,MET1148_ph2b,ExDO39b,SES-MET-ESU-0250-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
MET1152_link,MET1152_ph2b,ExDO39b,SES-MET-ESU-0260-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
MET1149_link,MET1149_ph2b,ExDO39b,SES-MET-ESU-0270-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2020,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
MET1150_link,MET1150_ph2b,ExDO39b,SES-MET-ESU-0280-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2025,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
MET1151_link,MET1151_ph2b,ExDO39b,SES-MET-ESU-0290-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2030,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
MET1153_link,MET1153_ph2b,ExDO39b,SES-MET-ESU-0300-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2020,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
MET1230_link,MET1230_ph2b,ExDO39a,SES-MET-SUT-0250-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
MET1231_link,MET1231_ph2b,ExDO39a,SES-MET-SUT-0260-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
MET1232_link,MET1232_ph2b,ExDO39a,SES-MET-SUT-0270-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2020,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
MET1233_link,MET1233_ph2b,ExDO39a,SES-MET-SUT-0280-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2025,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
MET1234_link,MET1234_ph2b,ExDO39a,SES-MET-SUT-0290-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2030,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
MET1235_link,MET1235_ph2b,ExDO39a,SES-MET-SUT-0300-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2020,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
MET_3000ph2b,MET_3000ph2b,ExDO39b,SES-MET-SUT-3000-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
MET_3001ph2b,MET_3001ph2b,ExDO39a,SES-MET-SUT-3001-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
