Name ,x,y,Location source,Type,WRSE-Ref,Zone generic,Company,WRZ,Earliest Start Year,Year Activated,Asset life,DO,Demand flow,Demand + THR flow,DI,THR,Loss,Financial_ cost,Financial cost spent,Financial vopex,Financial vopex spent,EnvSoc cost,EnvSoc cost spent,EnvSoc vopex,EnvSoc vopex spent,OneOff cost,OneOff cost spent,Carbon const,Carbon capital cost spent,Carbon fopex,Carbon fopex cost spent,Carbon vopex,Carbon vopex cost spent,OneOff carbon,OneOff carbon cost spent,Ratchet,ExDO VOPEX (p/m3),Percentage of ExDO VOPEX (calc),Percentage of ExDO VOPEX (round upto 5%),Description
LEA3234_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3223,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-75-25-50-10-10
LEA3235_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3224,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-75-25-50-10-0
LEA3236_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3225,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-75-25-50-0-0
LEA3237_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3226,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-75-25-25-10-10
LEA3238_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3227,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-75-25-25-10-0
LEA3239_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3228,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-75-25-25-0-0
LEA3240_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3229,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-75-25-0-0-0
LEA3241_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3230,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-75-0-75-10-10
LEA3242_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3231,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-75-0-75-10-0
LEA3243_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3232,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-75-0-75-0-0
LEA3244_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3233,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-75-0-50-10-10
LEA3245_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3234,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-75-0-50-10-0
LEA3246_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3235,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-75-0-50-0-0
LEA3247_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3236,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-75-0-25-10-10
LEA3248_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3237,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-75-0-25-10-0
LEA3249_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3238,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-75-0-25-0-0
LEA3250_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3239,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-75-0-0-0-0
LEA3251_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3240,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-75-75-10-10
LEA3252_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3241,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-75-75-10-0
LEA3253_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3242,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-75-75-0-0
LEA3254_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3243,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-75-50-10-10
LEA3255_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3244,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-75-50-10-0
LEA3256_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3245,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-75-50-0-0
LEA3257_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3246,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-75-25-10-10
LEA3258_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3247,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-75-25-10-0
LEA3259_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3248,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-75-25-0-0
LEA3260_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3249,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-75-0-0-0
LEA3261_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3250,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-50-75-10-10
LEA3262_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3251,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-50-75-10-0
LEA3263_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3252,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-50-75-0-0
LEA3264_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3253,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-50-50-10-10
LEA3265_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3254,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-50-50-10-0
LEA3266_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3255,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-50-50-0-0
LEA3267_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3256,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-50-25-10-10
LEA3268_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3257,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-50-25-10-0
LEA3269_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3258,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-50-25-0-0
LEA3270_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3259,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-50-0-0-0
LEA3271_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3260,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-25-75-10-10
LEA3272_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3261,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-25-75-10-0
LEA3273_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3262,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-25-75-0-0
LEA3274_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3263,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-25-50-10-10
LEA3275_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3264,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-25-50-10-0
LEA3276_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3265,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-25-50-0-0
LEA3277_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3266,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-25-25-10-10
LEA3278_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3267,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-25-25-10-0
LEA3279_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3268,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-25-25-0-0
LEA3280_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3269,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-25-0-0-0
LEA3281_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3270,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-0-75-10-10
LEA3282_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3271,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-0-75-10-0
LEA3283_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3272,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-0-75-0-0
LEA3284_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3273,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-0-50-10-10
LEA3285_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3274,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-0-50-10-0
LEA3286_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3275,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-0-50-0-0
LEA3287_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3276,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-0-25-10-10
LEA3288_ph2b,531087,189412,Water company defined,Leakage reduction,TWU-Leakage reduction-LON-3277,WRZ22,TWU,LON,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,LON-50-0-25-10-0
