Name ,from,to,WRSE Ref,Type,Zone generic,Co. From,Co. to,Zone from,Zone to,Company,WRZ,Earliest Start Year,Year Activated,End year,Asset life,DO,Demand flow,Demand + THR flow,Financial cost,Financial cost spent,Financial vopex,Financial vopex spent,EnvSoc cost,EnvSoc cost spent,EnvSoc vopex,EnvSoc vopex spent,Carbon const,Carbon capital cost spent,Carbon fopex,Carbon fopex cost spent,Carbon vopex,Carbon vopex cost spent,Transfer type,Ratchet,Full capacity,Bi-directional,Description
WEF452_link,WEF452_ph2b,ExDO30,SEW-WEF-RZ3-6173-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF452_ph2b
WEF1354_link,WEF1354_ph2b,ExDO30,SEW-WEF-RZ3-6213-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2015,NULL,,14,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0.01,,,,Link for WEF1354_ph2b
WEF457_link,WEF457_ph2b,ExDO30,SEW-WEF-RZ3-6293-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2015,NULL,,20,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF457_ph2b
WEF1355_link,WEF1355_ph2b,ExDO30,SEW-WEF-RZ3-6333-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2015,NULL,,10,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0.04,,,,Link for WEF1355_ph2b
WEF1356_link,WEF1356_ph2b,ExDO30,SEW-WEF-RZ3-6343-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,7.31,,,,Link for WEF1356_ph2b
WEF1358_link,WEF1358_ph2b,ExDO30,SEW-WEF-RZ3-6403-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2015,NULL,,5,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1358_ph2b
WEF1359_link,WEF1359_ph2b,ExDO30,SEW-WEF-RZ3-6413-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2015,NULL,,5,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1359_ph2b
WEF1360_link,WEF1360_ph2b,ExDO30,SEW-WEF-RZ3-6423-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2015,NULL,,9,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1360_ph2b
WEF1361_link,WEF1361_ph2b,ExDO30,SEW-WEF-RZ3-6433-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,5.54,,,,Link for WEF1361_ph2b
WEF461_link,WEF461_ph2b,ExDO27,SEW-WEF-RZ4-6174-link,Option link,WRZ11,SEW,SEW,RZ4,RZ4,SEW,RZ4,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF461_ph2b
WEF1362_link,WEF1362_ph2b,ExDO27,SEW-WEF-RZ4-6214-link,Option link,WRZ11,SEW,SEW,RZ4,RZ4,SEW,RZ4,2015,NULL,,14,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0.03,,,,Link for WEF1362_ph2b
WEF466_link,WEF466_ph2b,ExDO27,SEW-WEF-RZ4-6294-link,Option link,WRZ11,SEW,SEW,RZ4,RZ4,SEW,RZ4,2015,NULL,,20,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF466_ph2b
WEF1363_link,WEF1363_ph2b,ExDO27,SEW-WEF-RZ4-6334-link,Option link,WRZ11,SEW,SEW,RZ4,RZ4,SEW,RZ4,2015,NULL,,10,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0.22,,,,Link for WEF1363_ph2b
WEF1364_link,WEF1364_ph2b,ExDO27,SEW-WEF-RZ4-6344-link,Option link,WRZ11,SEW,SEW,RZ4,RZ4,SEW,RZ4,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,18.17,,,,Link for WEF1364_ph2b
WEF1366_link,WEF1366_ph2b,ExDO27,SEW-WEF-RZ4-6404-link,Option link,WRZ11,SEW,SEW,RZ4,RZ4,SEW,RZ4,2015,NULL,,5,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1366_ph2b
WEF1367_link,WEF1367_ph2b,ExDO27,SEW-WEF-RZ4-6414-link,Option link,WRZ11,SEW,SEW,RZ4,RZ4,SEW,RZ4,2015,NULL,,5,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1367_ph2b
WEF1368_link,WEF1368_ph2b,ExDO27,SEW-WEF-RZ4-6424-link,Option link,WRZ11,SEW,SEW,RZ4,RZ4,SEW,RZ4,2015,NULL,,9,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1368_ph2b
WEF1369_link,WEF1369_ph2b,ExDO27,SEW-WEF-RZ4-6434-link,Option link,WRZ11,SEW,SEW,RZ4,RZ4,SEW,RZ4,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,14.73,,,,Link for WEF1369_ph2b
WEF470_link,WEF470_ph2b,ExDO28,SEW-WEF-RZ5-6175-link,Option link,WRZ12,SEW,SEW,RZ5,RZ5,SEW,RZ5,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF470_ph2b
WEF1370_link,WEF1370_ph2b,ExDO28,SEW-WEF-RZ5-6215-link,Option link,WRZ12,SEW,SEW,RZ5,RZ5,SEW,RZ5,2015,NULL,,14,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0.01,,,,Link for WEF1370_ph2b
WEF476_link,WEF476_ph2b,ExDO28,SEW-WEF-RZ5-6295-link,Option link,WRZ12,SEW,SEW,RZ5,RZ5,SEW,RZ5,2015,NULL,,20,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF476_ph2b
WEF1371_link,WEF1371_ph2b,ExDO28,SEW-WEF-RZ5-6335-link,Option link,WRZ12,SEW,SEW,RZ5,RZ5,SEW,RZ5,2015,NULL,,10,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0.05,,,,Link for WEF1371_ph2b
WEF1372_link,WEF1372_ph2b,ExDO28,SEW-WEF-RZ5-6345-link,Option link,WRZ12,SEW,SEW,RZ5,RZ5,SEW,RZ5,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,3.67,,,,Link for WEF1372_ph2b
WEF1374_link,WEF1374_ph2b,ExDO28,SEW-WEF-RZ5-6405-link,Option link,WRZ12,SEW,SEW,RZ5,RZ5,SEW,RZ5,2015,NULL,,5,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1374_ph2b
WEF1375_link,WEF1375_ph2b,ExDO28,SEW-WEF-RZ5-6415-link,Option link,WRZ12,SEW,SEW,RZ5,RZ5,SEW,RZ5,2015,NULL,,5,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1375_ph2b
WEF1376_link,WEF1376_ph2b,ExDO28,SEW-WEF-RZ5-6425-link,Option link,WRZ12,SEW,SEW,RZ5,RZ5,SEW,RZ5,2015,NULL,,9,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1376_ph2b
WEF1377_link,WEF1377_ph2b,ExDO28,SEW-WEF-RZ5-6435-link,Option link,WRZ12,SEW,SEW,RZ5,RZ5,SEW,RZ5,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,3.1,,,,Link for WEF1377_ph2b
WEF479_link,WEF479_ph2b,ExDO32a,SEW-WEF-RZ6-6176-link,Option link,WRZ16A,SEW,SEW,RZ6,RZ6,SEW,RZ6,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF479_ph2b
WEF1378_link,WEF1378_ph2b,ExDO32a,SEW-WEF-RZ6-6216-link,Option link,WRZ16A,SEW,SEW,RZ6,RZ6,SEW,RZ6,2015,NULL,,14,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0.01,,,,Link for WEF1378_ph2b
WEF484_link,WEF484_ph2b,ExDO32a,SEW-WEF-RZ6-6296-link,Option link,WRZ16A,SEW,SEW,RZ6,RZ6,SEW,RZ6,2015,NULL,,20,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF484_ph2b
WEF1379_link,WEF1379_ph2b,ExDO32a,SEW-WEF-RZ6-6336-link,Option link,WRZ16A,SEW,SEW,RZ6,RZ6,SEW,RZ6,2015,NULL,,10,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0.1,,,,Link for WEF1379_ph2b
WEF1380_link,WEF1380_ph2b,ExDO32a,SEW-WEF-RZ6-6346-link,Option link,WRZ16A,SEW,SEW,RZ6,RZ6,SEW,RZ6,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,7.25,,,,Link for WEF1380_ph2b
WEF1382_link,WEF1382_ph2b,ExDO32a,SEW-WEF-RZ6-6406-link,Option link,WRZ16A,SEW,SEW,RZ6,RZ6,SEW,RZ6,2015,NULL,,5,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1382_ph2b
WEF1383_link,WEF1383_ph2b,ExDO32a,SEW-WEF-RZ6-6416-link,Option link,WRZ16A,SEW,SEW,RZ6,RZ6,SEW,RZ6,2015,NULL,,5,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1383_ph2b
WEF1384_link,WEF1384_ph2b,ExDO32a,SEW-WEF-RZ6-6426-link,Option link,WRZ16A,SEW,SEW,RZ6,RZ6,SEW,RZ6,2015,NULL,,9,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1384_ph2b
WEF1385_link,WEF1385_ph2b,ExDO32a,SEW-WEF-RZ6-6436-link,Option link,WRZ16A,SEW,SEW,RZ6,RZ6,SEW,RZ6,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,5.69,,,,Link for WEF1385_ph2b
WEF488_link,WEF488_ph2b,ExDO32b,SEW-WEF-RZ7-6177-link,Option link,WRZ16B,SEW,SEW,RZ7,RZ7,SEW,RZ7,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF488_ph2b
WEF1386_link,WEF1386_ph2b,ExDO32b,SEW-WEF-RZ7-6217-link,Option link,WRZ16B,SEW,SEW,RZ7,RZ7,SEW,RZ7,2015,NULL,,14,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1386_ph2b
WEF493_link,WEF493_ph2b,ExDO32b,SEW-WEF-RZ7-6297-link,Option link,WRZ16B,SEW,SEW,RZ7,RZ7,SEW,RZ7,2015,NULL,,20,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF493_ph2b
WEF1387_link,WEF1387_ph2b,ExDO32b,SEW-WEF-RZ7-6337-link,Option link,WRZ16B,SEW,SEW,RZ7,RZ7,SEW,RZ7,2015,NULL,,10,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0.02,,,,Link for WEF1387_ph2b
WEF1388_link,WEF1388_ph2b,ExDO32b,SEW-WEF-RZ7-6347-link,Option link,WRZ16B,SEW,SEW,RZ7,RZ7,SEW,RZ7,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,2.24,,,,Link for WEF1388_ph2b
WEF1390_link,WEF1390_ph2b,ExDO32b,SEW-WEF-RZ7-6407-link,Option link,WRZ16B,SEW,SEW,RZ7,RZ7,SEW,RZ7,2015,NULL,,5,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1390_ph2b
WEF1391_link,WEF1391_ph2b,ExDO32b,SEW-WEF-RZ7-6417-link,Option link,WRZ16B,SEW,SEW,RZ7,RZ7,SEW,RZ7,2015,NULL,,5,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1391_ph2b
WEF1392_link,WEF1392_ph2b,ExDO32b,SEW-WEF-RZ7-6427-link,Option link,WRZ16B,SEW,SEW,RZ7,RZ7,SEW,RZ7,2015,NULL,,9,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1392_ph2b
WEF1393_link,WEF1393_ph2b,ExDO32b,SEW-WEF-RZ7-6437-link,Option link,WRZ16B,SEW,SEW,RZ7,RZ7,SEW,RZ7,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,1.83,,,,Link for WEF1393_ph2b
WEF497_link,WEF497_ph2b,ExDO35,SEW-WEF-RZ8-6178-link,Option link,WRZ17,SEW,SEW,RZ8,RZ8,SEW,RZ8,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF497_ph2b
WEF1394_link,WEF1394_ph2b,ExDO35,SEW-WEF-RZ8-6218-link,Option link,WRZ17,SEW,SEW,RZ8,RZ8,SEW,RZ8,2015,NULL,,14,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0.02,,,,Link for WEF1394_ph2b
WEF503_link,WEF503_ph2b,ExDO35,SEW-WEF-RZ8-6298-link,Option link,WRZ17,SEW,SEW,RZ8,RZ8,SEW,RZ8,2015,NULL,,20,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF503_ph2b
WEF1395_link,WEF1395_ph2b,ExDO35,SEW-WEF-RZ8-6338-link,Option link,WRZ17,SEW,SEW,RZ8,RZ8,SEW,RZ8,2015,NULL,,10,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0.1,,,,Link for WEF1395_ph2b
WEF1396_link,WEF1396_ph2b,ExDO35,SEW-WEF-RZ8-6348-link,Option link,WRZ17,SEW,SEW,RZ8,RZ8,SEW,RZ8,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,8.65,,,,Link for WEF1396_ph2b
WEF1398_link,WEF1398_ph2b,ExDO35,SEW-WEF-RZ8-6408-link,Option link,WRZ17,SEW,SEW,RZ8,RZ8,SEW,RZ8,2015,NULL,,5,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1398_ph2b
WEF1399_link,WEF1399_ph2b,ExDO35,SEW-WEF-RZ8-6418-link,Option link,WRZ17,SEW,SEW,RZ8,RZ8,SEW,RZ8,2015,NULL,,5,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1399_ph2b
WEF1400_link,WEF1400_ph2b,ExDO35,SEW-WEF-RZ8-6428-link,Option link,WRZ17,SEW,SEW,RZ8,RZ8,SEW,RZ8,2015,NULL,,9,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for WEF1400_ph2b
WEF1401_link,WEF1401_ph2b,ExDO35,SEW-WEF-RZ8-6438-link,Option link,WRZ17,SEW,SEW,RZ8,RZ8,SEW,RZ8,2015,NULL,,19,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,7.18,,,,Link for WEF1401_ph2b
LEA1071_link,LEA1071_ph2b,ExDO31,SEW-LEA-RZ1-6061-link,Option link,WRZ15,SEW,SEW,RZ1,RZ1,SEW,RZ1,2015,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA1071_ph2b
LEA1072_link,LEA1072_ph2b,ExDO31,SEW-LEA-RZ1-6071-link,Option link,WRZ15,SEW,SEW,RZ1,RZ1,SEW,RZ1,2015,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,8.97,,,,Link for LEA1072_ph2b
LEA1073_link,LEA1073_ph2b,ExDO31,SEW-LEA-RZ1-6251-link,Option link,WRZ15,SEW,SEW,RZ1,RZ1,SEW,RZ1,2015,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA1073_ph2b
LEA1074_link,LEA1074_ph2b,ExDO31,SEW-LEA-RZ1-6261-link,Option link,WRZ15,SEW,SEW,RZ1,RZ1,SEW,RZ1,2015,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0.01,,,,Link for LEA1074_ph2b
LEA1075_link,LEA1075_ph2b,ExDO31,SEW-LEA-RZ1-6271-link,Option link,WRZ15,SEW,SEW,RZ1,RZ1,SEW,RZ1,2015,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA1075_ph2b
LEA1076_link,LEA1076_ph2b,ExDO31,SEW-LEA-RZ1-6281-link,Option link,WRZ15,SEW,SEW,RZ1,RZ1,SEW,RZ1,2015,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA1076_ph2b
LEA1077_link,LEA1077_ph2b,ExDO29,SEW-LEA-RZ2-6062-link,Option link,WRZ13,SEW,SEW,RZ2,RZ2,SEW,RZ2,2015,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0.01,,,,Link for LEA1077_ph2b
LEA1078_link,LEA1078_ph2b,ExDO29,SEW-LEA-RZ2-6072-link,Option link,WRZ13,SEW,SEW,RZ2,RZ2,SEW,RZ2,2015,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,16.78,,,,Link for LEA1078_ph2b
LEA1079_link,LEA1079_ph2b,ExDO29,SEW-LEA-RZ2-6252-link,Option link,WRZ13,SEW,SEW,RZ2,RZ2,SEW,RZ2,2015,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA1079_ph2b
LEA1080_link,LEA1080_ph2b,ExDO29,SEW-LEA-RZ2-6262-link,Option link,WRZ13,SEW,SEW,RZ2,RZ2,SEW,RZ2,2015,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0.01,,,,Link for LEA1080_ph2b
LEA1081_link,LEA1081_ph2b,ExDO29,SEW-LEA-RZ2-6272-link,Option link,WRZ13,SEW,SEW,RZ2,RZ2,SEW,RZ2,2015,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA1081_ph2b
LEA1082_link,LEA1082_ph2b,ExDO29,SEW-LEA-RZ2-6282-link,Option link,WRZ13,SEW,SEW,RZ2,RZ2,SEW,RZ2,2015,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA1082_ph2b
LEA1083_link,LEA1083_ph2b,ExDO30,SEW-LEA-RZ3-6063-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2015,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0.01,,,,Link for LEA1083_ph2b
LEA1084_link,LEA1084_ph2b,ExDO30,SEW-LEA-RZ3-6073-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2015,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,14.6,,,,Link for LEA1084_ph2b
LEA1085_link,LEA1085_ph2b,ExDO30,SEW-LEA-RZ3-6253-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2015,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA1085_ph2b
